,stationID,stationName,stationNameEN,stationAttribute,dataYearMonth,temperature_mean,temperature_maximum,temperature_maximumDate,temperature_minimum,temperature_minimumDate,precipitation_accumulation,precipitation_GE01Days,windSpeed_maximum,windSpeed_maximumDate,windDirection_maximum,gustSpeed_maximum,gustSpeed_maximumDate,gustDirection_maximum,relativeHumidity_mean,relativeHumidity_minimum,relativeHumidity_minimumDate,stationPressure_mean,sunshineDuration_total
2626,466900,淡水,TAMSUI,局屬有人氣象站,2020-12,17.4,23.6,2020-12-26,6.4,2020-12-31,102.5,15,6.1,2020-12-30,20.0,15.2,2020-12-28,110.0,88,52,2020-12-22,1018.5,22.3
2627,466910,鞍部,ANBU,局屬有人氣象站,2020-12,12.3,20.3,2020-12-29,-0.7,2020-12-31,1088.5,28,9.5,2020-12-30,350.0,21.9,2020-12-30,320.0,98,56,2020-12-27,925.6,10.0
2628,466920,臺北,TAIPEI,局屬有人氣象站,2020-12,18.1,26.4,2020-12-29,7.6,2020-12-31,145.0,24,7.9,2020-12-28,90.0,15.0,2020-12-28,100.0,88,44,2020-12-26,1016.8,16.9
2629,466930,竹子湖,ZHUZIHU,局屬有人氣象站,2020-12,13.4,21.8,2020-12-29,1.4,2020-12-31,1188.5,28,8.4,2020-12-22,20.0,17.4,2020-12-22,360.0,97,68,2020-12-27,950.0,27.9
2630,466940,基隆,KEELUNG,局屬有人氣象站,2020-12,18.0,23.1,2020-12-29,7.7,2020-12-31,936.5,28,13.7,2020-12-30,360.0,22.2,2020-12-30,350.0,92,53,2020-12-31,1017.2,14.2
2631,466950,彭佳嶼,PENGJIAYU,局屬有人氣象站,2020-12,17.8,24.6,2020-12-29,6.5,2020-12-31,216.0,24,22.2,2020-12-30,10.0,31.0,2020-12-30,10.0,86,54,2020-12-13,1008.8,17.0
2632,466990,花蓮,HUALIEN,局屬有人氣象站,2020-12,20.2,26.8,2020-12-10,11.4,2020-12-31,84.0,18,13.1,2020-12-30,40.0,22.2,2020-12-30,30.0,81,57,2020-12-18,1017.1,31.1
2633,467050,新屋,XINWU,局屬有人氣象站,2020-12,17.4,22.7,2020-12-26,6.9,2020-12-31,101.0,21,13.7,2020-12-30,40.0,21.9,2020-12-30,40.0,83,54,2020-12-31,1017.8,25.1
2634,467060,蘇澳,SU-AO,局屬有人氣象站,2020-12,17.8,23.9,2020-12-10,8.4,2020-12-31,1793.0,26,10.7,2020-12-01,90.0,25.6,2020-12-30,30.0,94,54,2020-12-26,1017.1,19.4
2635,467080,宜蘭,YILAN,局屬有人氣象站,2020-12,18.0,26.6,2020-12-29,8.3,2020-12-31,562.5,27,8.7,2020-12-30,100.0,14.5,2020-12-30,90.0,88,51,2020-12-27,1019.7,24.6
2636,467110,金門,KINMEN,局屬有人氣象站,2020-12,16.7,26.5,2020-12-07,6.2,2020-12-31,25.0,3,9.4,2020-12-30,80.0,18.0,2020-12-16,80.0,65,29,2020-12-31,1018.2,113.3
2637,467270,田中,TianZhong,局屬有人氣象站,2020-12,19.2,28.6,2020-12-28,9.5,2020-12-31,27.5,6,8.9,2020-12-30,360.0,14.9,2020-12-30,360.0,82,39,2020-12-26,1012.1,124.9
2638,467300,東吉島,DONGJIDAO,局屬有人氣象站,2020-12,20.2,25.2,2020-12-13,12.1,2020-12-31,9.5,4,23.6,2020-12-30,40.0,31.5,2020-12-30,50.0,84,72,2020-12-27,1012.3,66.2
2639,467350,澎湖,PENGHU,局屬有人氣象站,2020-12,18.5,23.9,2020-12-13,10.9,2020-12-31,15.5,4,11.3,2020-12-30,10.0,23.4,2020-12-30,30.0,83,52,2020-12-30,1017.0,47.2
2640,467410,臺南,TAINAN,局屬有人氣象站,2020-12,20.1,29.4,2020-12-13,10.2,2020-12-31,6.0,3,12.6,2020-12-30,360.0,21.0,2020-12-30,360.0,76,40,2020-12-27,1014.2,153.3
2641,467440,高雄,KAOHSIUNG,局屬有人氣象站,2020-12,22.3,28.6,2020-12-29,13.3,2020-12-31,7.5,3,8.3,2020-12-30,350.0,12.5,2020-12-30,350.0,71,40,2020-12-26,1016.3,134.8
2642,467480,嘉義,CHIAYI,局屬有人氣象站,2020-12,19.8,29.8,2020-12-13,9.9,2020-12-31,23.5,7,9.1,2020-12-30,10.0,16.5,2020-12-30,20.0,75,41,2020-12-26,1013.7,127.6
2643,467490,臺中,TAICHUNG,局屬有人氣象站,2020-12,19.5,28.5,2020-12-28,9.1,2020-12-31,41.5,6,6.9,2020-12-30,10.0,15.6,2020-12-30,10.0,77,54,2020-12-26,1007.3,156.2
2644,467530,阿里山,ALISHAN,局屬有人氣象站,2020-12,9.0,17.0,2020-12-08,-2.1,2020-12-31,81.0,8,4.0,2020-12-31,170.0,9.4,2020-12-24,260.0,94,27,2020-12-26,765.8,101.3
2645,467540,大武,DAWU,局屬有人氣象站,2020-12,22.0,27.9,2020-12-11,13.4,2020-12-31,19.5,10,8.5,2020-12-30,40.0,18.2,2020-12-30,70.0,65,50,2020-12-31,1016.7,62.0
2646,467550,玉山,YUSHAN,局屬有人氣象站,2020-12,0.9,16.1,2020-12-07,-6.6,2020-12-17,113.5,8,13.8,2020-12-13,270.0,25.4,2020-12-31,280.0,75,9,2020-12-01,643.1,192.6
2647,467571,新竹,HSINCHU,局屬有人氣象站,2020-12,18.0,24.0,2020-12-22,6.9,2020-12-31,44.5,12,7.4,2020-12-06,20.0,19.0,2020-12-20,360.0,82,48,2020-12-31,1015.7,62.4
2648,467590,恆春,HENGCHUN,局屬有人氣象站,2020-12,22.6,28.7,2020-12-10,14.2,2020-12-31,2.0,2,12.5,2020-12-04,40.0,32.0,2020-12-21,20.0,69,45,2020-12-29,1013.3,97.0
2649,467610,成功,CHENGGONG,局屬有人氣象站,2020-12,20.3,27.7,2020-12-10,10.1,2020-12-31,141.5,21,10.0,2020-12-03,10.0,19.4,2020-12-03,20.0,79,60,2020-12-18,1013.8,57.1
2650,467620,蘭嶼,LANYU,局屬有人氣象站,2020-12,19.7,25.1,2020-12-14,11.9,2020-12-31,353.0,27,22.2,2020-12-08,20.0,37.6,2020-12-03,10.0,95,58,2020-12-14,978.9,18.1
2651,467650,日月潭,SUN MOON LAKE,局屬有人氣象站,2020-12,16.8,28.2,2020-12-07,7.1,2020-12-31,51.0,6,5.8,2020-12-09,170.0,8.2,2020-12-09,160.0,81,41,2020-12-13,904.4,127.6
2652,467660,臺東,TAITUNG,局屬有人氣象站,2020-12,21.1,27.2,2020-12-11,11.6,2020-12-31,12.0,10,8.3,2020-12-30,50.0,18.0,2020-12-30,50.0,76,55,2020-12-26,1017.0,70.9
2653,467770,梧棲,WUQI,局屬有人氣象站,2020-12,18.3,23.6,2020-12-01,7.5,2020-12-31,29.0,6,16.2,2020-12-30,30.0,32.2,2020-12-30,30.0,79,55,2020-12-31,1014.8,107.3
2654,467990,馬祖,MATSU,局屬有人氣象站,2020-12,12.9,21.4,2020-12-29,3.8,2020-12-31,28.0,9,9.4,2020-12-30,60.0,20.4,2020-12-04,30.0,80,43,2020-12-31,1012.7,56.2
2655,466880,板橋,BANQIAO,局屬有人氣象站,2019-02,18.6,30.7,2019-02-07,13.6,2019-02-02,69.1,9,6.3,2019-02-17,60.0,12.5,2019-02-17,80.0,78,35,2019-02-07,1018.2,42.1
2656,466900,淡水,TAMSUI,局屬有人氣象站,2019-02,17.7,28.6,2019-02-07,12.7,2019-02-01,57.0,5,5.8,2019-02-21,10.0,12.5,2019-02-11,20.0,87,41,2019-02-07,1017.6,61.5
2657,466910,鞍部,ANBU,局屬有人氣象站,2019-02,13.5,23.1,2019-02-20,7.0,2019-02-23,103.7,19,7.5,2019-02-24,70.0,17.2,2019-02-17,60.0,95,46,2019-02-07,925.4,54.7
2658,466920,臺北,TAIPEI,局屬有人氣象站,2019-02,18.8,31.3,2019-02-07,13.7,2019-02-23,64.1,9,7.8,2019-02-26,70.0,14.2,2019-02-26,60.0,79,28,2019-02-07,1016.0,55.5
2659,466930,竹子湖,ZHUZIHU,局屬有人氣象站,2019-02,14.9,25.2,2019-02-07,8.3,2019-02-23,72.4,10,8.7,2019-02-04,30.0,19.9,2019-02-04,20.0,91,40,2019-02-07,949.5,68.1
2660,466940,基隆,KEELUNG,局屬有人氣象站,2019-02,17.4,30.0,2019-02-07,13.3,2019-02-23,292.4,22,8.7,2019-02-16,360.0,14.1,2019-02-16,10.0,89,33,2019-02-07,1016.4,33.8
2661,466950,彭佳嶼,PENGJIAYU,局屬有人氣象站,2019-02,16.9,24.5,2019-02-07,12.5,2019-02-23,72.1,12,16.6,2019-02-03,160.0,23.4,2019-02-03,150.0,87,65,2019-02-07,1007.9,38.6
2662,466990,花蓮,HUALIEN,局屬有人氣象站,2019-02,21.0,27.9,2019-02-20,16.0,2019-02-02,52.5,16,8.2,2019-02-11,70.0,13.9,2019-02-01,60.0,80,58,2019-02-20,1016.7,76.6
2663,467050,新屋,XINWU,局屬有人氣象站,2019-02,17.5,29.1,2019-02-07,13.4,2019-02-23,72.9,10,11.7,2019-02-01,50.0,19.2,2019-02-21,20.0,85,41,2019-02-07,1016.8,47.3
2664,467060,蘇澳,SU-AO,局屬有人氣象站,2019-02,18.9,26.7,2019-02-03,13.8,2019-02-23,94.5,18,7.9,2019-02-02,160.0,16.8,2019-02-22,80.0,86,54,2019-02-03,1016.3,51.6
2665,467080,宜蘭,YILAN,局屬有人氣象站,2019-02,19.4,28.2,2019-02-07,14.0,2019-02-02,56.3,9,6.1,2019-02-23,70.0,9.4,2019-02-22,80.0,85,56,2019-02-07,1018.6,66.4
2666,467110,金門,KINMEN,局屬有人氣象站,2019-02,15.4,25.1,2019-02-03,9.4,2019-02-23,37.5,5,9.5,2019-02-04,80.0,17.5,2019-02-04,60.0,77,51,2019-02-12,1017.0,59.1
2667,467300,東吉島,DONGJIDAO,局屬有人氣象站,2019-02,21.8,28.3,2019-02-07,18.3,2019-02-01,27.1,5,17.4,2019-02-01,40.0,22.8,2019-02-01,40.0,70,61,2019-02-07,1013.4,117.8
2668,467350,澎湖,PENGHU,局屬有人氣象站,2019-02,20.3,28.1,2019-02-19,16.5,2019-02-24,28.5,4,9.2,2019-02-01,40.0,20.1,2019-02-01,50.0,84,67,2019-02-08,1017.3,85.1
2669,467410,臺南,TAINAN,局屬有人氣象站,2019-02,22.0,31.0,2019-02-07,15.7,2019-02-01,1.5,2,7.7,2019-02-23,350.0,12.9,2019-02-23,330.0,76,36,2019-02-07,1015.3,211.3
2670,467440,高雄,KAOHSIUNG,局屬有人氣象站,2019-02,23.8,31.3,2019-02-07,18.7,2019-02-25,12.5,3,7.3,2019-02-22,320.0,12.2,2019-02-22,310.0,71,32,2019-02-07,1017.4,221.1
2671,467480,嘉義,CHIAYI,局屬有人氣象站,2019-02,21.2,32.8,2019-02-03,14.5,2019-02-02,8.0,2,7.8,2019-02-03,240.0,13.1,2019-02-03,240.0,75,28,2019-02-07,1014.7,181.9
2672,467490,臺中,TAICHUNG,局屬有人氣象站,2019-02,20.5,31.7,2019-02-03,14.3,2019-02-02,11.0,1,4.7,2019-02-22,360.0,11.1,2019-02-19,320.0,75,26,2019-02-07,1008.2,173.4
2673,467530,阿里山,ALISHAN,局屬有人氣象站,2019-02,8.2,15.5,2019-02-20,2.0,2019-02-06,7.1,3,4.5,2019-02-07,150.0,8.5,2019-02-18,140.0,75,19,2019-02-07,767.2,136.8
2674,467540,大武,DAWU,局屬有人氣象站,2019-02,22.9,33.9,2019-02-19,18.2,2019-02-09,66.4,9,6.8,2019-02-22,30.0,14.3,2019-02-01,30.0,73,37,2019-02-19,1016.8,135.6
2675,467550,玉山,YUSHAN,局屬有人氣象站,2019-02,4.1,17.3,2019-02-10,-3.6,2019-02-06,3.0,2,17.5,2019-02-18,120.0,26.0,2019-02-07,260.0,46,9,2019-02-07,643.9,258.6
2676,467571,新竹,HSINCHU,局屬有人氣象站,2019-02,18.0,30.1,2019-02-07,12.8,2019-02-02,67.9,5,5.4,2019-02-01,20.0,12.7,2019-02-23,20.0,80,28,2019-02-07,1016.0,57.0
2677,467590,恆春,HENGCHUN,局屬有人氣象站,2019-02,23.8,30.0,2019-02-19,18.1,2019-02-08,20.3,4,9.9,2019-02-23,30.0,20.6,2019-02-23,30.0,78,33,2019-02-07,1014.9,175.6
2678,467610,成功,CHENGGONG,局屬有人氣象站,2019-02,21.8,28.4,2019-02-19,16.7,2019-02-01,83.7,15,8.2,2019-02-11,30.0,15.6,2019-02-19,220.0,80,62,2019-02-19,1013.8,107.5
2679,467620,蘭嶼,LANYU,局屬有人氣象站,2019-02,21.2,27.1,2019-02-16,17.0,2019-02-01,320.4,19,18.8,2019-02-24,40.0,26.6,2019-02-17,30.0,93,54,2019-02-16,980.9,96.2
2680,467650,日月潭,SUN MOON LAKE,局屬有人氣象站,2019-02,17.7,27.4,2019-02-20,11.6,2019-02-02,6.5,1,5.2,2019-02-03,290.0,10.2,2019-02-03,290.0,72,36,2019-02-03,905.8,161.0
2681,467660,臺東,TAITUNG,局屬有人氣象站,2019-02,22.8,29.2,2019-02-19,17.5,2019-02-02,12.9,8,5.4,2019-02-17,40.0,13.3,2019-02-17,50.0,77,54,2019-02-16,1017.2,132.8
2682,467770,梧棲,WUQI,局屬有人氣象站,2019-02,18.9,30.2,2019-02-07,14.0,2019-02-01,16.0,2,12.7,2019-02-01,350.0,21.7,2019-02-01,350.0,80,29,2019-02-07,1015.7,148.8
2683,467990,馬祖,MATSU,局屬有人氣象站,2019-02,10.9,22.2,2019-02-07,6.4,2019-02-17,86.0,16,9.7,2019-02-07,60.0,19.2,2019-02-07,50.0,89,64,2019-02-04,1011.2,31.0
2684,466880,板橋,BANQIAO,局屬有人氣象站,2020-11,23.0,32.0,2020-11-19,18.0,2020-11-29,25.0,10,8.0,2020-11-11,70.0,16.9,2020-11-11,90.0,76,38,2020-11-18,1017.3,70.2
2685,466900,淡水,TAMSUI,局屬有人氣象站,2020-11,22.6,31.4,2020-11-07,17.1,2020-11-04,33.0,8,6.0,2020-11-07,20.0,14.1,2020-11-06,120.0,76,41,2020-11-04,1016.7,111.8
2686,466910,鞍部,ANBU,局屬有人氣象站,2020-11,16.5,24.8,2020-11-18,11.2,2020-11-04,592.0,23,9.2,2020-11-08,350.0,21.8,2020-11-07,170.0,94,64,2020-11-18,925.6,31.5
2687,466920,臺北,TAIPEI,局屬有人氣象站,2020-11,23.3,32.8,2020-11-18,17.9,2020-11-29,21.5,10,8.3,2020-11-07,120.0,16.2,2020-11-07,130.0,76,38,2020-11-19,1015.0,88.0
2688,466930,竹子湖,ZHUZIHU,局屬有人氣象站,2020-11,18.0,27.7,2020-11-07,12.6,2020-11-04,533.5,24,9.6,2020-11-08,20.0,19.6,2020-11-08,10.0,91,58,2020-11-18,949.3,86.2
2689,466940,基隆,KEELUNG,局屬有人氣象站,2020-11,22.8,30.9,2020-11-18,17.9,2020-11-29,277.5,18,11.5,2020-11-27,360.0,19.0,2020-11-27,10.0,83,46,2020-11-18,1015.7,50.0
2690,466950,彭佳嶼,PENGJIAYU,局屬有人氣象站,2020-11,22.5,27.7,2020-11-19,17.9,2020-11-30,32.0,9,15.8,2020-11-13,60.0,23.7,2020-11-13,70.0,80,47,2020-11-03,1007.6,110.9
2691,466990,花蓮,HUALIEN,局屬有人氣象站,2020-11,23.5,29.4,2020-11-07,18.9,2020-11-29,146.0,21,10.8,2020-11-03,40.0,19.6,2020-11-03,40.0,79,51,2020-11-03,1016.4,88.7
2692,467050,新屋,XINWU,局屬有人氣象站,2020-11,22.4,30.9,2020-11-06,17.4,2020-11-29,13.0,6,15.7,2020-11-11,50.0,25.1,2020-11-11,40.0,77,56,2020-11-04,1015.8,149.7
2693,467060,蘇澳,SU-AO,局屬有人氣象站,2020-11,21.8,29.4,2020-11-07,17.5,2020-11-30,1102.0,27,8.4,2020-11-07,160.0,18.2,2020-11-22,70.0,92,53,2020-11-01,1015.9,45.6
2694,467080,宜蘭,YILAN,局屬有人氣象站,2020-11,21.9,31.4,2020-11-07,17.5,2020-11-04,483.5,23,7.4,2020-11-02,100.0,11.6,2020-11-02,100.0,86,59,2020-11-17,1018.2,49.8
2695,467110,金門,KINMEN,局屬有人氣象站,2020-11,22.3,31.4,2020-11-01,15.9,2020-11-29,5.0,3,10.4,2020-11-03,70.0,20.1,2020-11-03,70.0,62,26,2020-11-03,1016.1,156.9
2696,467270,田中,TianZhong,局屬有人氣象站,2020-11,23.4,32.9,2020-11-21,17.6,2020-11-11,1.5,3,5.6,2020-11-28,330.0,9.9,2020-11-03,360.0,80,43,2020-11-21,1010.8,163.1
2697,467300,東吉島,DONGJIDAO,局屬有人氣象站,2020-11,24.3,29.1,2020-11-19,21.3,2020-11-10,203.5,3,21.7,2020-11-09,40.0,30.3,2020-11-08,40.0,77,64,2020-11-01,1011.1,131.3
2698,467350,澎湖,PENGHU,局屬有人氣象站,2020-11,23.0,29.2,2020-11-19,19.7,2020-11-29,24.5,4,10.3,2020-11-09,20.0,22.5,2020-11-09,10.0,81,46,2020-11-04,1015.5,91.0
2699,467410,臺南,TAINAN,局屬有人氣象站,2020-11,24.2,32.0,2020-11-20,18.9,2020-11-11,52.0,3,7.5,2020-11-13,360.0,12.8,2020-11-06,360.0,76,43,2020-11-04,1013.1,168.6
2700,467440,高雄,KAOHSIUNG,局屬有人氣象站,2020-11,25.8,30.9,2020-11-20,21.1,2020-11-29,55.0,3,7.8,2020-11-06,150.0,15.2,2020-11-07,160.0,74,50,2020-11-01,1015.3,161.1
2701,467480,嘉義,CHIAYI,局屬有人氣象站,2020-11,23.7,33.6,2020-11-21,17.0,2020-11-11,6.0,5,5.7,2020-11-13,360.0,9.1,2020-11-03,360.0,78,48,2020-11-01,1012.4,156.8
2702,467490,臺中,TAICHUNG,局屬有人氣象站,2020-11,23.9,33.7,2020-11-21,18.1,2020-11-11,3.5,2,4.9,2020-11-27,10.0,10.6,2020-11-03,360.0,72,51,2020-11-21,1005.9,182.9
2703,467530,阿里山,ALISHAN,局屬有人氣象站,2020-11,11.8,20.8,2020-11-02,5.4,2020-11-28,36.0,5,3.8,2020-11-02,170.0,10.3,2020-11-07,170.0,82,25,2020-11-01,767.4,154.8
2704,467540,大武,DAWU,局屬有人氣象站,2020-11,25.0,30.6,2020-11-16,20.5,2020-11-30,205.5,15,9.6,2020-11-06,40.0,22.4,2020-11-06,70.0,67,44,2020-11-01,1016.1,108.5
2705,467550,玉山,YUSHAN,局屬有人氣象站,2020-11,4.6,19.9,2020-11-01,-3.5,2020-11-25,114.5,8,21.7,2020-11-07,120.0,33.1,2020-11-06,100.0,65,8,2020-11-02,646.9,215.2
2706,467571,新竹,HSINCHU,局屬有人氣象站,2020-11,23.3,34.4,2020-11-06,17.8,2020-11-29,7.5,5,7.5,2020-11-12,10.0,20.0,2020-11-11,40.0,73,36,2020-11-26,1013.6,181.7
2707,467590,恆春,HENGCHUN,局屬有人氣象站,2020-11,25.3,30.6,2020-11-20,20.5,2020-11-30,180.0,6,13.5,2020-11-13,40.0,27.9,2020-11-14,60.0,72,35,2020-11-01,1012.7,162.0
2708,467610,成功,CHENGGONG,局屬有人氣象站,2020-11,23.5,30.2,2020-11-20,18.6,2020-11-30,326.6,24,9.6,2020-11-03,30.0,17.1,2020-11-03,30.0,79,51,2020-11-01,1013.3,105.6
2709,467620,蘭嶼,LANYU,局屬有人氣象站,2020-11,22.7,29.1,2020-11-20,18.5,2020-11-30,235.5,21,29.3,2020-11-06,30.0,46.1,2020-11-06,40.0,90,54,2020-11-27,978.9,76.4
2710,467650,日月潭,SUN MOON LAKE,局屬有人氣象站,2020-11,19.9,30.4,2020-11-06,13.2,2020-11-27,5.0,2,6.7,2020-11-06,130.0,14.4,2020-11-06,150.0,80,43,2020-11-27,904.7,137.2
2711,467660,臺東,TAITUNG,局屬有人氣象站,2020-11,24.2,30.4,2020-11-06,19.9,2020-11-30,125.0,11,8.2,2020-11-03,50.0,19.4,2020-11-03,40.0,77,49,2020-11-01,1016.4,122.3
2712,467770,梧棲,WUQI,局屬有人氣象站,2020-11,22.8,29.3,2020-11-20,17.8,2020-11-10,1.0,1,15.0,2020-11-08,350.0,25.3,2020-11-02,350.0,76,53,2020-11-04,1013.2,198.0
2713,467990,馬祖,MATSU,局屬有人氣象站,2020-11,19.1,27.6,2020-11-19,13.3,2020-11-30,1.0,2,9.7,2020-11-27,60.0,20.0,2020-11-30,10.0,82,43,2020-11-08,1010.7,108.8
2714,466880,板橋,BANQIAO,局屬有人氣象站,2020-07,30.4,38.2,2020-07-13,24.3,2020-07-02,256.0,8,6.5,2020-07-28,80.0,14.3,2020-07-16,230.0,70,39,2020-07-18,1006.4,220.5
2715,466900,淡水,TAMSUI,局屬有人氣象站,2020-07,29.9,36.7,2020-07-31,24.4,2020-07-03,129.5,6,5.8,2020-07-31,150.0,14.0,2020-07-31,150.0,62,16,2020-07-10,1005.9,226.1
2716,466910,鞍部,ANBU,局屬有人氣象站,2020-07,24.3,30.9,2020-07-13,20.0,2020-07-02,140.5,7,7.5,2020-07-30,190.0,21.3,2020-07-31,150.0,83,56,2020-07-16,918.1,150.1
2717,466920,臺北,TAIPEI,局屬有人氣象站,2020-07,30.9,39.7,2020-07-24,24.6,2020-07-02,133.5,9,7.2,2020-07-30,130.0,14.3,2020-07-29,150.0,67,31,2020-07-10,1004.0,160.3
2718,466930,竹子湖,ZHUZIHU,局屬有人氣象站,2020-07,25.7,32.7,2020-07-18,21.1,2020-07-02,112.0,4,4.1,2020-07-28,20.0,11.0,2020-07-30,110.0,81,59,2020-07-24,941.4,181.1
2719,466940,基隆,KEELUNG,局屬有人氣象站,2020-07,30.1,36.5,2020-07-17,25.2,2020-07-25,134.0,7,8.5,2020-07-31,130.0,18.2,2020-07-10,170.0,73,39,2020-07-10,1004.4,234.7
2720,466950,彭佳嶼,PENGJIAYU,局屬有人氣象站,2020-07,29.2,34.3,2020-07-23,22.9,2020-07-02,56.4,4,20.4,2020-07-02,260.0,25.8,2020-07-02,260.0,87,58,2020-07-10,996.7,278.1
2721,466990,花蓮,HUALIEN,局屬有人氣象站,2020-07,29.5,35.3,2020-07-16,24.6,2020-07-20,105.0,10,8.5,2020-07-05,160.0,13.0,2020-07-05,160.0,76,51,2020-07-13,1006.0,273.5
2722,467050,新屋,XINWU,局屬有人氣象站,2020-07,30.0,36.2,2020-07-31,25.9,2020-07-21,5.5,3,12.6,2020-07-09,230.0,20.3,2020-07-09,250.0,78,54,2020-07-16,1005.8,262.7
2723,467060,蘇澳,SU-AO,局屬有人氣象站,2020-07,29.4,34.3,2020-07-20,24.5,2020-07-02,77.5,8,10.5,2020-07-31,160.0,17.9,2020-07-31,170.0,77,49,2020-07-26,1005.0,235.8
2724,467080,宜蘭,YILAN,局屬有人氣象站,2020-07,29.6,36.2,2020-07-20,24.3,2020-07-03,56.0,12,7.2,2020-07-29,130.0,13.8,2020-07-31,150.0,77,58,2020-07-24,1007.2,230.8
2725,467110,金門,KINMEN,局屬有人氣象站,2020-07,29.0,39.1,2020-07-31,25.4,2020-07-15,19.5,2,9.6,2020-07-15,280.0,14.0,2020-07-30,100.0,81,48,2020-07-30,1004.4,265.8
2726,467270,田中,TianZhong,局屬有人氣象站,2020-07,30.0,36.9,2020-07-19,24.9,2020-07-16,70.0,7,6.8,2020-07-01,210.0,15.5,2020-07-20,170.0,77,39,2020-07-20,1003.5,195.3
2727,467300,東吉島,DONGJIDAO,局屬有人氣象站,2020-07,30.3,34.7,2020-07-27,25.3,2020-07-02,106.5,12,11.2,2020-07-09,210.0,19.3,2020-07-02,210.0,78,68,2020-07-27,1003.8,258.2
2728,467350,澎湖,PENGHU,局屬有人氣象站,2020-07,29.8,35.3,2020-07-24,26.7,2020-07-05,8.5,4,6.8,2020-07-02,180.0,12.4,2020-07-02,200.0,83,55,2020-07-24,1007.1,284.4
2729,467410,臺南,TAINAN,局屬有人氣象站,2020-07,30.2,35.2,2020-07-23,24.7,2020-07-29,141.0,14,9.4,2020-07-29,220.0,14.5,2020-07-29,220.0,72,41,2020-07-13,1006.0,232.9
2730,467440,高雄,KAOHSIUNG,局屬有人氣象站,2020-07,30.5,34.5,2020-07-23,25.3,2020-07-28,146.5,14,5.5,2020-07-12,310.0,10.2,2020-07-16,310.0,76,58,2020-07-21,1008.3,244.2
2731,467480,嘉義,CHIAYI,局屬有人氣象站,2020-07,30.2,37.2,2020-07-13,24.2,2020-07-21,128.0,11,8.5,2020-07-02,230.0,14.4,2020-07-01,240.0,69,43,2020-07-13,1005.1,227.6
2732,467490,臺中,TAICHUNG,局屬有人氣象站,2020-07,29.6,36.3,2020-07-31,24.0,2020-07-21,93.5,12,5.7,2020-07-10,230.0,15.3,2020-07-10,250.0,74,56,2020-07-01,998.7,215.1
2733,467530,阿里山,ALISHAN,局屬有人氣象站,2020-07,14.4,22.3,2020-07-15,10.4,2020-07-13,377.0,24,4.7,2020-07-03,150.0,9.9,2020-07-01,250.0,93,46,2020-07-10,764.8,131.9
2734,467540,大武,DAWU,局屬有人氣象站,2020-07,30.5,40.2,2020-07-25,24.6,2020-07-29,73.0,10,7.0,2020-07-29,110.0,13.2,2020-07-16,210.0,68,40,2020-07-10,1007.1,285.3
2735,467550,玉山,YUSHAN,局屬有人氣象站,2020-07,8.6,23.8,2020-07-13,0.8,2020-07-30,198.0,20,28.3,2020-07-30,120.0,35.8,2020-07-30,110.0,87,28,2020-07-03,645.4,178.8
2736,467571,新竹,HSINCHU,局屬有人氣象站,2020-07,30.8,37.7,2020-07-31,26.0,2020-07-28,0.7,2,6.8,2020-07-08,270.0,15.9,2020-07-17,280.0,65,36,2020-07-10,1004.5,256.2
2737,467590,恆春,HENGCHUN,局屬有人氣象站,2020-07,29.8,34.8,2020-07-23,25.3,2020-07-30,246.5,13,9.2,2020-07-30,60.0,20.2,2020-07-30,60.0,85,37,2020-07-13,1005.9,248.2
2738,467610,成功,CHENGGONG,局屬有人氣象站,2020-07,28.7,34.0,2020-07-10,23.8,2020-07-30,104.0,11,6.9,2020-07-10,30.0,11.6,2020-07-10,20.0,82,58,2020-07-10,1003.7,268.8
2739,467620,蘭嶼,LANYU,局屬有人氣象站,2020-07,27.3,31.5,2020-07-23,23.5,2020-07-30,172.5,14,17.2,2020-07-10,250.0,25.8,2020-07-09,250.0,89,57,2020-07-20,972.3,208.3
2740,467650,日月潭,SUN MOON LAKE,局屬有人氣象站,2020-07,23.6,32.3,2020-07-13,18.7,2020-07-11,239.0,15,9.1,2020-07-30,150.0,19.6,2020-07-30,160.0,81,45,2020-07-30,900.2,121.7
2741,467660,臺東,TAITUNG,局屬有人氣象站,2020-07,30.1,35.3,2020-07-16,24.7,2020-07-31,86.0,7,6.5,2020-07-01,200.0,13.6,2020-07-01,200.0,76,52,2020-07-10,1006.9,293.0
2742,467770,梧棲,WUQI,局屬有人氣象站,2020-07,30.0,35.0,2020-07-31,24.4,2020-07-01,26.5,4,9.3,2020-07-08,230.0,15.9,2020-07-09,220.0,72,55,2020-07-17,1005.4,260.7
2743,467990,馬祖,MATSU,局屬有人氣象站,2020-07,28.1,34.7,2020-07-23,24.2,2020-07-25,33.0,4,10.7,2020-07-06,200.0,20.0,2020-07-10,210.0,84,58,2020-07-23,996.6,233.1
2744,466880,板橋,BANQIAO,局屬有人氣象站,2019-01,18.2,27.7,2019-01-04,10.6,2019-01-28,48.8,12,6.5,2019-01-09,60.0,13.4,2019-01-18,80.0,82,50,2019-01-30,1020.7,53.5
2745,466900,淡水,TAMSUI,局屬有人氣象站,2019-01,17.6,27.3,2019-01-04,9.2,2019-01-23,79.5,10,6.0,2019-01-31,360.0,13.7,2019-01-31,40.0,83,49,2019-01-18,1020.3,102.5
